LOC_PID,NAME,LOC_CODE,LOC_DESC,STATE_PID,ST_ABBREV,COUNT_BY_GOV_FM,COUNT_BY_GOV_OD,COUNT_BY_INTERNAL_MODEL,COUNT_BY_3RD_PARTY,COUNT_LOW_AAD,COUNT_MEDIUM_AAD,COUNT_HIGH_AAD,COUNT_LOW_FREQUENCY,COUNT_MEDIUM_FREQUENCY,COUNT_HIGH_FREQUENCY,TOTAL_AAD,RANK_AAD
NSW698,BUNGOWANNAH,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW734,BUSBYS FLAT,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW751,CABARITA BEACH,G,GAZETTED LOCALITY,1,NSW,152,0,102,0,254,0,0,254,0,0,0,4537
QLD2640,SLADE POINT,G,GAZETTED LOCALITY,3,QLD,508,0,198,1026,699,7,0,699,7,0,62000,1627
NSW724,BURRIER,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1316,DULGUIGAN,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW5092,LOVETT BAY,G,GAZETTED LOCALITY,1,NSW,115,0,0,0,112,1,2,112,1,2,65000,1594
NSW5106,METZ,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW514,BORAMBIL,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW515,BORAMBOLA,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW520,BORO,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW579,BRIMBIN,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW584,BRISBANE GROVE,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
SA412,EVANSTON SOUTH,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA44,ATHELSTONE,G,GAZETTED LOCALITY,4,SA,0,0,2406,1757,2406,0,0,2406,0,0,25000,2274
SA45,ATHOL PARK,G,GAZETTED LOCALITY,4,SA,0,0,859,0,859,0,0,859,0,0,0,4537
SA201,CALOOTE,G,GAZETTED LOCALITY,4,SA,0,0,0,111,0,0,0,0,0,0,9000,2994
SA209,CANNAWIGARA,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
TAS10,ALCOMIE,G,GAZETTED LOCALITY,6,TAS,0,0,0,0,0,0,0,0,0,0,0,4537
NSW2200,KNIGHTS HILL,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NT236,ROBINSON RIVER,G,GAZETTED LOCALITY,7,NT,0,0,0,0,0,0,0,0,0,0,0,4537
NT301,YIRRKALA,G,GAZETTED LOCALITY,7,NT,0,0,0,4,0,0,0,0,0,0,0,4537
QLD3032,WAINUI,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
SA210006091,GUM CREEK STATION,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA917,MUDAMUCKLA,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA929,MURBKO,G,GAZETTED LOCALITY,4,SA,113,0,0,0,76,18,19,76,37,0,55000,1708
TAS746,WHITE HILLS,G,GAZETTED LOCALITY,6,TAS,0,0,0,0,0,0,0,0,0,0,0,4537
TAS750,WICKHAM,G,GAZETTED LOCALITY,6,TAS,0,0,0,0,0,0,0,0,0,0,0,4537
TAS751,WILBURVILLE,G,GAZETTED LOCALITY,6,TAS,0,0,143,0,143,0,0,143,0,0,0,4537
TAS755,WINGAROO,G,GAZETTED LOCALITY,6,TAS,0,0,0,0,0,0,0,0,0,0,0,4537
TAS246,GRASSY,G,GAZETTED LOCALITY,6,TAS,0,0,0,260,0,0,0,0,0,0,0,4537
TAS249,GREAT BAY,G,GAZETTED LOCALITY,6,TAS,0,0,0,61,0,0,0,0,0,0,0,4537
TAS304,KINGS MEADOWS,G,GAZETTED LOCALITY,6,TAS,0,0,2176,0,2047,128,1,2047,128,1,87000,1394
VIC1022,GLENLEE,G,GAZETTED LOCALITY,2,VIC,0,0,0,0,0,0,0,0,0,0,0,4537
SA320,CROYDON,G,GAZETTED LOCALITY,4,SA,0,0,755,0,755,0,0,755,0,0,0,4537
SA352,DEVLINS POUND,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
TAS618,SOUTH SPRINGFIELD,G,GAZETTED LOCALITY,6,TAS,0,0,0,0,0,0,0,0,0,0,0,4537
NSW4108,VERGES CREEK,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW4112,VINEYARD,G,GAZETTED LOCALITY,1,NSW,140,0,0,0,44,54,42,103,36,1,73000,1509
NSW4115,VOYAGER POINT,G,GAZETTED LOCALITY,1,NSW,413,0,0,0,379,33,1,405,8,0,18000,2521
NSW4119,WAGGA WAGGA,G,GAZETTED LOCALITY,1,NSW,5098,0,0,0,382,2365,2351,5094,0,4,5027000,41
NSW4152,WALLINGAT,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW4159,WAMBOOL,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
SA1244,SANDY CREEK,G,GAZETTED LOCALITY,4,SA,0,0,0,111,0,0,0,0,0,0,0,4537
NSW2332,LEURA,G,GAZETTED LOCALITY,1,NSW,2256,0,1422,0,3628,10,40,3627,3,48,273000,749
NSW2403,LONG PLAIN,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
QLD2753,SUGARLOAF,G,GAZETTED LOCALITY,3,QLD,0,0,88,0,87,1,0,87,1,0,3000,3575
QLD1435,INVERNESS,G,GAZETTED LOCALITY,3,QLD,0,0,0,112,0,0,0,0,0,0,0,4537
QLD3279,YAGABURNE,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
TAS263,HAWLEY BEACH,G,GAZETTED LOCALITY,6,TAS,0,0,432,0,294,129,9,294,129,9,115000,1224
TAS278,HOWDEN,G,GAZETTED LOCALITY,6,TAS,0,0,3,321,3,0,0,3,0,0,1000,3971
TAS30,BARNES BAY,G,GAZETTED LOCALITY,6,TAS,0,0,0,0,0,0,0,0,0,0,0,4537
VIC1018,GLENGOWER,G,GAZETTED LOCALITY,2,VIC,0,0,0,0,0,0,0,0,0,0,0,4537
NSW2949,NELSONS PLAINS,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW2951,NEMINGHA,G,GAZETTED LOCALITY,1,NSW,0,0,182,0,117,46,19,135,47,0,72000,1521
NSW2984,NEWSTEAD,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
QLD1541,KENTS POCKET,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD426,BUNDABERG EAST,G,GAZETTED LOCALITY,3,QLD,1226,0,0,0,677,136,413,691,489,46,1043000,259
NSW284,BEN BULLEN,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
QLD3287,YANDILLA,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD823,DARR CREEK,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
SA981,NOARLUNGA DOWNS,G,GAZETTED LOCALITY,4,SA,0,0,1939,0,1937,1,1,1938,0,1,2000,3730
QLD838,DEGARRA,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
SA916,MOYHALL,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA921,MUNDIC CREEK,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA932,MURRAWONG,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
NSW3791,TARAGO,G,GAZETTED LOCALITY,1,NSW,0,0,85,0,82,3,0,85,0,0,1000,3971
NSW3794,TARBAN,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW38,ALLAWAH,G,GAZETTED LOCALITY,1,NSW,0,0,3674,0,3674,0,0,3674,0,0,0,4537
NSW3860,THE HILL,G,GAZETTED LOCALITY,1,NSW,1654,0,0,0,1654,0,0,1654,0,0,1000,3971
QLD2262,OAKEY,G,GAZETTED LOCALITY,3,QLD,400,0,1846,0,1203,747,296,1203,747,296,1086000,246
QLD2270,OBUM OBUM,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD2271,OCEAN VIEW,G,GAZETTED LOCALITY,3,QLD,356,0,0,0,356,0,0,356,0,0,0,4537
QLD839,DEGILBO,G,GAZETTED LOCALITY,3,QLD,0,0,0,63,0,0,0,0,0,0,0,4537
SA935,MURRAY BRIDGE NORTH,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA963,NELSHABY,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA984,NORTH ADELAIDE,G,GAZETTED LOCALITY,4,SA,0,0,5120,0,5120,0,0,5120,0,0,0,4537
NSW2711,MOOKERAWA,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
QLD1214,GOOMBI,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD3131,WESTVALE,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD3292,YAROOMBA,G,GAZETTED LOCALITY,3,QLD,0,0,1172,2,1172,0,0,1172,0,0,1000,3971
QLD330,BOONDALL,G,GAZETTED LOCALITY,3,QLD,0,0,4224,0,4192,31,1,4192,3,29,11000,2865
QLD3303,YEERONGPILLY,G,GAZETTED LOCALITY,3,QLD,0,1093,0,0,443,625,25,1074,19,0,346000,654
QLD3312,YOWAH,G,GAZETTED LOCALITY,3,QLD,0,0,0,167,0,0,0,0,0,0,0,4537
QLD167,BARLYNE,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD1691,LEYDENS HILL,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD515,CANAGA,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
SA954,NANGWARRY,G,GAZETTED LOCALITY,4,SA,0,0,295,0,295,0,0,295,0,0,0,4537
SA98,BIG BEND,G,GAZETTED LOCALITY,4,SA,0,0,0,33,0,0,0,0,0,0,6000,3240
SA988,NORTH CAPE,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA993,NORTH WEST BEND,G,GAZETTED LOCALITY,4,SA,68,0,0,0,0,54,14,0,68,0,50000,1775
TAS734,WEST PINE,G,GAZETTED LOCALITY,6,TAS,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1226,DARLOW,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW1252,DENISTONE WEST,G,GAZETTED LOCALITY,1,NSW,0,0,335,0,335,0,0,335,0,0,0,4537
NSW1294,DOUBLE BAY,G,GAZETTED LOCALITY,1,NSW,1826,0,1449,11,2975,46,254,2978,28,269,5907000,28
NSW1308,DRY CREEK,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW2291,LANE COVE WEST,G,GAZETTED LOCALITY,1,NSW,0,0,654,356,654,0,0,654,0,0,0,4537
NSW2300,LARBERT,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
QLD1098,FRANKFIELD,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD1110,GAETA,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD1121,GARRADUNGA,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD1134,GHINGHINDA,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD3069,WARKON,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD3077,WARRUBULLEN,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD787,CURRUMBIN WATERS,G,GAZETTED LOCALITY,3,QLD,8,0,4894,0,3106,880,916,3189,1262,451,2368000,109
SA975,NGAPALA,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
QLD813,DAMASCUS,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
SA93,BETHANY,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA943,MYPONGA BEACH,G,GAZETTED LOCALITY,4,SA,0,0,0,48,0,0,0,0,0,0,4000,3444
SA976,NGARKAT,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
TAS277,HONEYWOOD,G,GAZETTED LOCALITY,6,TAS,0,0,126,0,126,0,0,126,0,0,0,4537
TAS324,LEFROY,G,GAZETTED LOCALITY,6,TAS,0,0,0,0,0,0,0,0,0,0,0,4537
QLD1793,MANSFIELD,G,GAZETTED LOCALITY,3,QLD,0,0,3631,0,3623,5,3,3625,3,3,21000,2404
QLD18,AITKENVALE,G,GAZETTED LOCALITY,3,QLD,0,0,2475,0,2472,3,0,2469,6,0,1000,3971
QLD563,CARTERS RIDGE,G,GAZETTED LOCALITY,3,QLD,0,0,264,0,260,4,0,260,4,0,7000,3147
QLD585,CHAHPINGAH,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD803,DALBY,G,GAZETTED LOCALITY,3,QLD,166,0,0,5844,0,166,0,0,166,0,5103000,40
QLD82,ARCTURUS,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
SA968,NETHERTON,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
QLD3139,WHICHELLO,G,GAZETTED LOCALITY,3,QLD,0,0,23,0,23,0,0,23,0,0,0,4537
QLD3143,WHITE ROCK,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD2910,TIPTON,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
SA301,COPEVILLE,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA317,CRESCENT,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA350,DENIAL BAY,G,GAZETTED LOCALITY,4,SA,0,0,0,75,0,0,0,0,0,0,1000,3971
NSW4522,YARROW,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW4536,YELLOW ROCK,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
QLD234,BENARABY,G,GAZETTED LOCALITY,3,QLD,0,305,2,0,175,87,45,262,38,7,239000,805
QLD975,ELIMBAH,G,GAZETTED LOCALITY,3,QLD,1539,0,0,0,1512,11,16,1510,5,24,109000,1255
SA1509,WHITES RIVER,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA1542,WINNINOWIE,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA1547,WIRRULLA,G,GAZETTED LOCALITY,4,SA,0,0,0,106,0,0,0,0,0,0,0,4537
SA1578,WORLDS END,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA96,BEVERLEY,G,GAZETTED LOCALITY,4,SA,0,0,641,0,641,0,0,641,0,0,0,4537
SA980,NOARLUNGA CENTRE,G,GAZETTED LOCALITY,4,SA,0,0,118,0,118,0,0,118,0,0,0,4537
SA992,NORTH SHIELDS,G,GAZETTED LOCALITY,4,SA,0,0,0,148,0,0,0,0,0,0,2000,3730
TAS286,IRISHTOWN,G,GAZETTED LOCALITY,6,TAS,0,0,60,0,60,0,0,60,0,0,0,4537
TAS300,KILLIECRANKIE,G,GAZETTED LOCALITY,6,TAS,0,0,0,40,0,0,0,0,0,0,0,4537
TAS31,BARRETTA,G,GAZETTED LOCALITY,6,TAS,0,0,28,0,28,0,0,28,0,0,0,4537
QLD1236,GOWRIE JUNCTION,G,GAZETTED LOCALITY,3,QLD,0,0,551,0,545,6,0,545,6,0,21000,2404
QLD1247,GRANGE,G,GAZETTED LOCALITY,3,QLD,0,1140,1217,0,2349,7,1,2351,1,5,11000,2865
QLD3129,WESTLAKE,G,GAZETTED LOCALITY,3,QLD,0,1803,0,0,430,667,706,1342,460,1,2877000,87
TAS285,INVERMAY,G,GAZETTED LOCALITY,6,TAS,0,0,0,2302,0,0,0,0,0,0,663000,399
SA386,ELIZABETH EAST,G,GAZETTED LOCALITY,4,SA,0,0,0,2223,0,0,0,0,0,0,59000,1660
QLD2290,OSBORNE,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
SA92,BERRI,G,GAZETTED LOCALITY,4,SA,2382,0,0,0,2378,3,1,2378,4,0,4000,3444
SA985,NORTH BEACH,G,GAZETTED LOCALITY,4,SA,0,0,911,0,911,0,0,911,0,0,1000,3971
QLD1510,KANDANGA,G,GAZETTED LOCALITY,3,QLD,0,0,0,198,0,0,0,0,0,0,171000,1006
QLD3366,DOWAR ISLET,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD3368,BURRAR ISLET,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD3370,WAUA ISLET,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
TAS232,GLENLUSK,G,GAZETTED LOCALITY,6,TAS,0,0,37,0,37,0,0,37,0,0,0,4537
TAS266,HENRIETTA,G,GAZETTED LOCALITY,6,TAS,0,0,0,0,0,0,0,0,0,0,0,4537
TAS301,KILLORA,G,GAZETTED LOCALITY,6,TAS,0,0,0,0,0,0,0,0,0,0,0,4537
SA955,NANTAWARRA,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA987,NORTH BRIGHTON,G,GAZETTED LOCALITY,4,SA,0,0,1047,0,1047,0,0,1047,0,0,0,4537
TAS747,WHITEFOORD,G,GAZETTED LOCALITY,6,TAS,0,0,0,0,0,0,0,0,0,0,0,4537
TAS76,BRITTONS SWAMP,G,GAZETTED LOCALITY,6,TAS,0,0,0,0,0,0,0,0,0,0,0,4537
QLD3144,WHITESIDE,G,GAZETTED LOCALITY,3,QLD,265,0,0,0,255,6,4,258,3,4,149000,1082
SA1571,WOOL BAY,G,GAZETTED LOCALITY,4,SA,0,0,269,0,269,0,0,269,0,0,0,4537
QLD3134,WEYBA DOWNS,G,GAZETTED LOCALITY,3,QLD,0,0,73,0,73,0,0,73,0,0,0,4537
QLD3148,WIDGEE,G,GAZETTED LOCALITY,3,QLD,12,0,321,0,245,88,0,245,88,0,64000,1603
TAS230,GLENFERN,G,GAZETTED LOCALITY,6,TAS,0,0,0,0,0,0,0,0,0,0,0,4537
TAS24,BADEN,G,GAZETTED LOCALITY,6,TAS,0,0,0,0,0,0,0,0,0,0,0,4537
TAS294,KAROOLA,G,GAZETTED LOCALITY,6,TAS,0,0,0,0,0,0,0,0,0,0,0,4537
TAS3,ABERDEEN,G,GAZETTED LOCALITY,6,TAS,0,0,118,0,114,3,1,114,3,1,6000,3240
NSW4399,WOMBOOTA,G,GAZETTED LOCALITY,1,NSW,0,0,0,14,0,0,0,0,0,0,1000,3971
QLD835,DEEPWATER,G,GAZETTED LOCALITY,3,QLD,0,0,329,0,291,31,7,291,31,7,29000,2161
SA937,MURRAY TOWN,G,GAZETTED LOCALITY,4,SA,0,0,0,36,0,0,0,0,0,0,1000,3971
SA997,NORTHGATE,G,GAZETTED LOCALITY,4,SA,0,0,3085,0,3085,0,0,3085,0,0,0,4537
NSW3682,STANHOPE GARDENS,G,GAZETTED LOCALITY,1,NSW,0,0,3491,0,3463,28,0,3491,0,0,8000,3066
QLD1887,MILLSTREAM,G,GAZETTED LOCALITY,3,QLD,0,0,592,0,578,13,1,578,13,1,23000,2339
SA1497,WEST RANGE,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA1555,WONGYARRA,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA1569,WOODVILLE SOUTH,G,GAZETTED LOCALITY,4,SA,0,0,1522,0,1522,0,0,1522,0,0,0,4537
SA1576,WOOLUNDUNGA,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA996,NORTHFIELD,G,GAZETTED LOCALITY,4,SA,0,0,2047,0,2047,0,0,2047,0,0,0,4537
TAS724,WELDBOROUGH,G,GAZETTED LOCALITY,6,TAS,0,0,0,0,0,0,0,0,0,0,0,4537
TAS742,WESTERWAY,G,GAZETTED LOCALITY,6,TAS,0,0,59,0,11,4,44,12,1,46,234000,819
TAS75,BRIGHTON,G,GAZETTED LOCALITY,6,TAS,0,0,1891,0,1880,4,7,1882,3,6,18000,2521
SA1508,WHITES FLAT,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA1519,WILCHERRY,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA1529,WILLOW BANKS,G,GAZETTED LOCALITY,4,SA,0,0,0,16,0,0,0,0,0,0,0,4537
SA1536,WILLYAROO,G,GAZETTED LOCALITY,4,SA,0,0,0,91,0,0,0,0,0,0,18000,2521
VIC1156,HEATHMERE,G,GAZETTED LOCALITY,2,VIC,0,0,0,0,0,0,0,0,0,0,0,4537
QLD1928,MONDURAN,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
SA1336,STUN'SAIL BOOM,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
QLD2032,MOUNT LARCOM,G,GAZETTED LOCALITY,3,QLD,0,0,0,141,0,0,0,0,0,0,1000,3971
QLD2043,MOUNT MARROW,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD805,DALGA,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD825,DARTS CREEK,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
NSW108,AUSTINMER,G,GAZETTED LOCALITY,1,NSW,260,0,990,0,1228,8,14,1229,5,16,162000,1033
NSW4428,WOODVIEW,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW4458,WRATHALL,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW4461,WUULUMAN,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW4463,WYAN,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW4499,YARARA,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
SA408,EVANDALE,G,GAZETTED LOCALITY,4,SA,0,0,0,778,0,0,0,0,0,0,2000,3730
SA415,EXETER,G,GAZETTED LOCALITY,4,SA,0,0,635,0,635,0,0,635,0,0,0,4537
SA443,FOX,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
TAS532,RANDALLS BAY,G,GAZETTED LOCALITY,6,TAS,0,0,0,0,0,0,0,0,0,0,0,4537
TAS543,RETREAT,G,GAZETTED LOCALITY,6,TAS,0,0,0,0,0,0,0,0,0,0,0,4537
QLD2599,SEPTIMUS,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD2603,SEVENTEEN SEVENTY,G,GAZETTED LOCALITY,3,QLD,0,0,142,21,142,0,0,142,0,0,0,4537
SA1582,WUNKAR,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
SA469,GERMAN FLAT,G,GAZETTED LOCALITY,4,SA,0,0,0,0,0,0,0,0,0,0,0,4537
TAS544,REYNOLDS NECK,G,GAZETTED LOCALITY,6,TAS,0,0,107,0,107,0,0,107,0,0,0,4537
TAS222,GEEVESTON,G,GAZETTED LOCALITY,6,TAS,0,0,387,0,121,128,138,121,128,138,389000,599
TAS260,HARFORD,G,GAZETTED LOCALITY,6,TAS,0,0,0,0,0,0,0,0,0,0,0,4537
TAS292,KAOOTA,G,GAZETTED LOCALITY,6,TAS,0,0,0,0,0,0,0,0,0,0,0,4537
TAS306,KINGSTON BEACH,G,GAZETTED LOCALITY,6,TAS,0,0,1123,0,1035,88,0,1035,88,0,76000,1485
NSW3055,NOWLEY,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW3073,NUNGATTA,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW3078,NYNGAN,G,GAZETTED LOCALITY,1,NSW,0,1056,0,28,0,3,1053,3,1053,0,1849000,154
QLD69,APPLETHORPE,G,GAZETTED LOCALITY,3,QLD,0,0,85,0,83,2,0,85,0,0,1000,3971
QLD603,CHERRY CREEK,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
QLD623,CLARAVILLE,G,GAZETTED LOCALITY,3,QLD,0,0,0,0,0,0,0,0,0,0,0,4537
SA21,ANDAMOOKA,G,GAZETTED LOCALITY,4,SA,0,0,0,919,0,0,0,0,0,0,1000,3971
TAS22,AUSTINS FERRY,G,GAZETTED LOCALITY,6,TAS,0,0,1048,0,1048,0,0,1048,0,0,0,4537
TAS240,GOSHEN,G,GAZETTED LOCALITY,6,TAS,0,0,0,0,0,0,0,0,0,0,0,4537
TAS256,HADSPEN,G,GAZETTED LOCALITY,6,TAS,0,0,1089,0,390,392,307,390,392,307,919000,292
TAS259,HAMPSHIRE,G,GAZETTED LOCALITY,6,TAS,0,0,11,0,11,0,0,11,0,0,0,4537
TAS29,BANGOR,G,GAZETTED LOCALITY,6,TAS,0,0,0,0,0,0,0,0,0,0,0,4537
TAS303,KINDRED,G,GAZETTED LOCALITY,6,TAS,0,0,33,0,18,6,9,18,6,9,26000,2244
NSW2113,KELLYVILLE RIDGE,G,GAZETTED LOCALITY,1,NSW,0,0,3448,0,3448,0,0,3448,0,0,0,4537
NSW2115,KELVIN,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW2132,KERRS CREEK,G,GAZETTED LOCALITY,1,NSW,0,0,0,0,0,0,0,0,0,0,0,4537
NSW2146,KIELVALE,G,GAZETTED LOCALITY,1,NSW,104,0,1,0,99,1,5,100,0,5,51000,1761
NT197,MOUNT JOHNS,G,GAZETTED LOCALITY,7,NT,309,0,0,0,309,0,0,309,0,0,14000,2684
